MAKE,MODEL_YR,VEHICLE_TYPE,DRIVE_TRAIN,BODY_FRAME,BLIND_SPOT_DETECTION,ARS,FRNT_COLLISION_WARNING,LANE_DEPARTURE_WARNING,CRASH_IMMINENT_BRAKE,DYNAMIC_BRAKE_SUPPORT,OVERALL_STARS,BACKUP_CAMERA
DODGE,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
DODGE,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
DODGE,2012,PC,AWD,Uni-Body,Optional,Standard,Optional,Not Available,Not Available,Not Available,5.0,Not Available
DODGE,2012,PC,RWD,Uni-Body,Optional,Standard,Optional,Not Available,Not Available,Not Available,5.0,Not Available
DODGE,2012,MPV,2WD,Uni-Body,Optional,Standard,Optional,Not Available,Not Available,Not Available,4.0,Not Available
DODGE,2012,MPV,4WD,Uni-Body,Optional,Standard,Optional,Not Available,Not Available,Not Available,4.0,Not Available
DODGE,2012,MPV,FWD,Uni-Body,Optional,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
DODGE,2012,MPV,4WD,Uni-Body,Optional,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
DODGE,2012,MPV,FWD,Uni-Body,Optional,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FIAT,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
FIAT,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
FORD,2012,MPV,AWD,Uni-Body,Optional,Not Available,Optional,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,MPV,FWD,Uni-Body,Optional,Not Available,Optional,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,MPV,4x2,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
FORD,2012,MPV,4x4,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
FORD,2012,MPV,4x2,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
FORD,2012,MPV,4x4,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
FORD,2012,MPV,4x2,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,MPV,4x2,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,MPV,4x4,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,MPV,4x4,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,MPV,AWD,Uni-Body,Optional,Not Available,Optional,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,MPV,FWD,Uni-Body,Optional,Not Available,Optional,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,TRUCK,4x2,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,TRUCK,4x4,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,TRUCK,4x2,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,TRUCK,4x4,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,TRUCK,4x2,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,TRUCK,4x4,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,TRUCK,4x2,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,TRUCK,4x4,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,PC,AWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,PC,FWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,PC,FWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,PC,RWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,PC,AWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,PC,FWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2012,TRUCK,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2.0,Not Available
GMC,2012,MPV,AWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
GMC,2012,MPV,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
GMC,2012,TRUCK,4WD,Frame-Based,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,TRUCK,4WD,Frame-Based,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,TRUCK,4WD,Frame-Based,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,TRUCK,RWD,Frame-Based,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,TRUCK,RWD,Frame-Based,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,TRUCK,RWD,Frame-Based,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,TRUCK,4WD,Frame-Based,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,TRUCK,RWD,Frame-Based,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,TRUCK,4WD,Frame-Based,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
GMC,2012,TRUCK,4WD,Frame-Based,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,TRUCK,RWD,Frame-Based,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,TRUCK,RWD,Frame-Based,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
GMC,2012,MPV,AWD,Uni-Body,Not Available,Not Available,Optional,Optional,Not Available,Not Available,4.0,Not Available
GMC,2012,MPV,FWD,Uni-Body,Not Available,Not Available,Optional,Optional,Not Available,Not Available,4.0,Not Available
GMC,2012,MPV,4WD,Frame-Based,Standard,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,MPV,RWD,Frame-Based,Standard,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,MPV,4WD,Frame-Based,Standard,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,MPV,RWD,Frame-Based,Standard,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,MPV,4WD,Frame-Based,Standard,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,MPV,RWD,Frame-Based,Standard,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,MPV,4WD,Frame-Based,Standard,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,MPV,RWD,Frame-Based,Standard,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,MPV,4WD,Frame-Based,Standard,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
GMC,2012,MPV,RWD,Frame-Based,Standard,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
HONDA,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
HONDA,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
HONDA,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
HONDA,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
HONDA,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
HONDA,2012,MPV,4WD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
HONDA,2012,MPV,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
HONDA,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
HONDA,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
HONDA,2012,MPV,4WD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
HONDA,2012,MPV,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
HYUNDAI,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
HYUNDAI,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
HYUNDAI,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
HYUNDAI,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
HYUNDAI,2012,MPV,AWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
HYUNDAI,2012,MPV,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
HYUNDAI,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
HYUNDAI,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
HYUNDAI,2012,MPV,AWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
HYUNDAI,2012,MPV,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
INFINITI,2012,PC,RWD,Uni-Body,Optional,Not Available,Optional,Optional,Not Available,Not Available,4.0,Not Available
INFINITI,2012,PC,AWD,Uni-Body,Optional,Not Available,Optional,Optional,Not Available,Not Available,4.0,Not Available
INFINITI,2012,PC,FWD,Uni-Body,Optional,Not Available,Optional,Optional,Not Available,Not Available,4.0,Not Available
INFINITI,2012,PC,AWD,Uni-Body,Optional,Not Available,Optional,Optional,Not Available,Not Available,4.0,Not Available
INFINITI,2012,PC,FWD,Uni-Body,Optional,Not Available,Optional,Optional,Not Available,Not Available,4.0,Not Available
JEEP,2012,MPV,2WD,Uni-Body,Optional,Standard,Optional,Not Available,Not Available,Not Available,4.0,Not Available
JEEP,2012,MPV,4WD,Uni-Body,Optional,Standard,Optional,Not Available,Not Available,Not Available,4.0,Not Available
JEEP,2012,MPV,2WD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
JEEP,2012,MPV,4WD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
KIA,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
KIA,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
KIA,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
KIA,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
KIA,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
KIA,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
KIA,2012,MPV,AWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
KIA,2012,MPV,FWD,Uni-Body,Optional,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
KIA,2012,MPV,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
KIA,2012,MPV,AWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Not Available
KIA,2012,MPV,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
LEXUS,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,3.0,Not Available
LEXUS,2012,MPV,AWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
LEXUS,2012,MPV,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
LEXUS,2012,MPV,AWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
LEXUS,2012,MPV,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
LINCOLN,2012,MPV,AWD,Uni-Body,Optional,Not Available,Optional,Not Available,Not Available,Not Available,4.0,Not Available
LINCOLN,2012,MPV,FWD,Uni-Body,Optional,Not Available,Optional,Not Available,Not Available,Not Available,4.0,Not Available
LINCOLN,2012,PC,AWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
LINCOLN,2012,PC,FWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
LINCOLN,2012,PC,FWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
LINCOLN,2012,MPV,4x2,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
LINCOLN,2012,MPV,4x2,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
LINCOLN,2012,MPV,4x4,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
LINCOLN,2012,MPV,4x4,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
MAZDA,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
MAZDA,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
MAZDA,2012,PC,FWD,Uni-Body,Optional,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
MITSUBISHI,2012,PC,RWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
MITSUBISHI,2012,PC,AWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
MITSUBISHI,2012,PC,AWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
MITSUBISHI,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
MITSUBISHI,2012,PC,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
MITSUBISHI,2012,MPV,AWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
MITSUBISHI,2012,MPV,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
MITSUBISHI,2012,MPV,AWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
MITSUBISHI,2012,MPV,FWD,Uni-Body,Not Available,Standard,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
NISSAN,2012,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
